EnsemblGeneID	GeneType	GeneName	Description	EntrezGeneID	GeneLength	AB_CON_CPM	AB_D_CPM	ATC_CON_CPM	ATC_D_CPM	LY_CON_CPM	LY_D_CPM	AB_D_CPM_logFC	ATC_D_CPM_logFC	LY_D_CPM_logFC	D_Con_logFC	D_Con_PValue	D_Con_FDR
ENSG00000006118	protein_coding	TMEM132A	transmembrane protein 132A	54972	12696	7.64584594308458	7.00718669741504	7.75215607625397	7.35154172552783	8.27617907570527	7.81747962108724	-0.63865924566954	-0.400614350726139	-0.45869945461803	-0.499126638639563	4.45480612072602e-11	1.90938330480455e-09
ENSG00000006125	protein_coding	AP2B1	adaptor-related protein complex 2, beta 1 subunit	163	148363	8.64098596736113	8.76609274381528	8.63947397468499	8.89902304401991	8.79093387175247	8.95983521579042	0.125106776454144	0.259549069334916	0.168901344037947	0.184534859339895	0.020664359160501	0.0981701566131914
ENSG00000006194	protein_coding	ZNF263	zinc finger protein 263	10127	37658	4.88155691965382	4.91452882624178	5.27508578505348	5.22877337362326	5.0232066966889	5.0028270542302	0.032971906587961	-0.04631241143022	-0.0203796424587042	-0.0115205068977591	0.888483288837633	0.957777090244122
ENSG00000006210	protein_coding	CX3CL1	chemokine (C-X3-C motif) ligand 1	6376	12590	5.71692115241994	5.55744504052978	4.73665174751071	5.00411556243678	4.59072349223969	4.9532947215764	-0.159476111890164	0.267463814926065	0.362571229336713	0.152997891772958	0.14524015698241	0.368717864895368
ENSG00000006282	protein_coding	SPATA20	spermatogenesis associated 20	64847	12794	6.71300001667829	6.6750356748288	6.70307309391643	6.71913499225973	6.70839902637222	6.87074854254704	-0.0379643418494924	0.0160618983432972	0.162349516174822	0.0467395627852241	0.501504538399918	0.743030544254582
ENSG00000006327	protein_coding	TNFRSF12A	tumor necrosis factor receptor superfamily, member 12A	51330	3938	7.53970291385414	7.18746348938789	7.9663000178684	7.8151951146177	7.84879525949456	7.69952382780547	-0.352239424466252	-0.151104903250705	-0.14927143168909	-0.217274968265639	0.00373350979208582	0.0265170922870204
ENSG00000006432	protein_coding	MAP3K9	mitogen-activated protein kinase kinase kinase 9	4293	87008	5.67917925541141	5.5516694012215	5.90800914392159	5.99893333823319	6.1302858193661	6.00809956217075	-0.127509854189909	0.0909241943116008	-0.122186257195351	-0.0524492135851099	0.452696464502699	0.70709428950962
ENSG00000006451	protein_coding	RALA	v-ral simian leukemia viral oncogene homolog A (ras related)	5898	84641	6.50655871984628	6.70240162749366	6.78106221762509	6.80941312098151	6.67341243158008	6.52806665122298	0.195842907647372	0.0283509033564266	-0.145345780357093	0.0266106494854529	0.729564870521498	0.884487184343265
ENSG00000006453	protein_coding	BAIAP2L1	BAI1-associated protein 2-like 1	55971	109417	5.99491503110117	6.03496164051024	6.01501212083786	6.16837000609317	5.74877134335962	5.81523574838656	0.0400466094090657	0.153357885255311	0.0664644050269469	0.0869132352480538	0.182757183225448	0.424102792226159
ENSG00000006459	protein_coding	KDM7A	lysine (K)-specific demethylase 7A	80853	92289	2.16505660733438	1.46675108896541	3.08146228466329	3.15202949686975	3.39261266870614	3.1301494447252	-0.698305518368965	0.0705672122064556	-0.262463223980943	-0.272143806809783	0.0535490551170588	0.193348355526787
ENSG00000006468	protein_coding	ETV1	ets variant 1	2115	100197	4.47573208272218	3.84151800644069	3.07552595650512	2.64116739118945	2.8186076811253	2.24454396570559	-0.634214076281483	-0.434358565315667	-0.574063715419709	-0.554491236671417	2.21687681867881e-07	5.22928912072726e-06
ENSG00000006530	protein_coding	AGK	acylglycerol kinase	55750	104055	4.64010285180376	4.68580717612078	4.74602566978608	4.76722149173646	4.81402576132316	4.71003269113282	0.0457043243170228	0.0211958219503714	-0.103993070190336	-0.0121105298726801	0.887354121368337	0.957073700298511
ENSG00000006534	protein_coding	ALDH3B1	aldehyde dehydrogenase 3 family, member B1	221	20704	5.35089574032389	5.52066640966264	5.19589773187587	5.37723524402196	4.60132370509748	5.20843895398004	0.169770669338754	0.18133751214609	0.607115248882562	0.316512022473574	0.00140643840400947	0.0119283886362526
ENSG00000006576	protein_coding	PHTF2	putative homeodomain transcription factor 2	57157	158711	5.35365235326177	5.49621740939521	4.08137778914481	3.9913669163448	4.70423423082507	4.52028808762815	0.142565056133441	-0.0900108728000113	-0.183946143196919	-0.0395251219731588	0.682585047443627	0.859432573431948
ENSG00000006607	protein_coding	FARP2	FERM, RhoGEF and pleckstrin domain protein 2	9855	138598	5.52484423647198	5.91051800078053	5.67955334314114	6.05253895812196	5.50863085469487	5.79428953445193	0.385673764308549	0.372985614980819	0.285658679757059	0.348763528614429	1.16023612408917e-07	2.86620513054538e-06
ENSG00000006625	protein_coding	GGCT	gamma-glutamylcyclotransferase	79017	54858	5.4886856915955	5.74272935524275	4.47663433676721	4.40157824855066	4.62541261355144	4.54621979724866	0.254043663647247	-0.075056088216547	-0.0791928163027809	0.0384433945103323	0.686553998332335	0.86153782778502
ENSG00000006634	protein_coding	DBF4	DBF4 zinc finger	10926	33325	2.58474416055133	3.10379484826143	1.70084985767663	1.54407263216249	1.41450208136184	1.32893592057923	0.519050687710105	-0.156777225514135	-0.0855661607826101	0.131329225944772	0.377881924199885	0.643395907996916
ENSG00000006652	protein_coding	IFRD1	interferon-related developmental regulator 1	3475	58049	5.4510828142072	5.43604267506098	5.84746265776596	5.68684033465945	6.05478224189024	5.97316026010938	-0.0150401391462225	-0.160622323106502	-0.0816219817808568	-0.0863397701477764	0.194001529683503	0.440638379105608
ENSG00000006695	protein_coding	COX10	cytochrome c oxidase assembly homolog 10 (yeast)	1352	139181	3.70136722413117	3.71493669048642	3.84361293847868	3.72833990528424	3.45003981990335	3.59761593490111	0.0135694663552437	-0.115273033194438	0.147576114997761	0.0129787615169951	0.898032970990843	0.960843749551954
ENSG00000006704	protein_coding	GTF2IRD1	GTF2I repeat domain containing 1	9569	148814	5.45570883400495	5.36141164389002	5.83741221198114	5.78766145902056	5.49959284018965	5.48471326502279	-0.0942971901149257	-0.0497507529605778	-0.0148795751668578	-0.053057596177498	0.475679583929761	0.72431391578018
ENSG00000006712	protein_coding	PAF1	Paf1, RNA polymerase II associated factor, homolog (S. cerevisiae)	54623	5343	6.59191760951081	6.5251237638407	6.17208310584909	6.18528494626858	6.24626935499716	6.24027365371329	-0.066793845670106	0.0132018404194838	-0.00599570128386784	-0.0202109654532063	0.749603394752572	0.89513634421719
ENSG00000006715	protein_coding	VPS41	vacuolar protein sorting 41 homolog (S. cerevisiae)	27072	209431	6.88196365631182	6.72130499898569	7.22112733262393	7.05675348559911	6.94483593250869	6.72709343724813	-0.160658657326135	-0.164373847024827	-0.217742495260563	-0.180861858951505	0.00600357362023625	0.0386628621683224
ENSG00000006744	protein_coding	ELAC2	elaC ribonuclease Z 2	60528	25796	6.35604905593869	6.39053222299804	6.52367335301562	6.59329660927365	6.45878568502712	6.5283919328838	0.0344831670593555	0.0696232562580272	0.0696062478566857	0.0579467436191256	0.358235199839574	0.625059928113559
ENSG00000006747	protein_coding	SCIN	scinderin	85477	83026	5.34037230985954	5.09691062691054	5.27573315240046	4.983311213461	4.29018370268743	3.71200191275665	-0.243461682948995	-0.292421938939453	-0.578181789930775	-0.364243163195326	0.000153472356264508	0.00181798509552386
ENSG00000006756	protein_coding	ARSD	arylsulfatase D	414	25381	4.98260506865061	4.84444998517372	5.56770216527015	5.61791084444544	5.7387243862236	5.83114378855445	-0.138155083476892	0.0502086791752907	0.0924194023308536	0.00357338584850699	0.965268595271828	0.987062873783271
ENSG00000006757	protein_coding	PNPLA4	patatin-like phospholipase domain containing 4	8228	29492	3.67868260040027	3.54627730144477	3.70244711854011	3.68934698924391	4.56279280595677	4.57421643268348	-0.132405298955505	-0.0131001292961983	0.0114236267267147	-0.0427150763467212	0.634162365753598	0.830975839771878
ENSG00000006831	protein_coding	ADIPOR2	adiponectin receptor 2	79602	100104	6.540585026112	6.60342253030764	6.39104111874765	6.38182125860702	6.24051685587165	6.2952108964359	0.0628375041956417	-0.00921986014063769	0.0546940405642511	0.0361229039610335	0.570842765361119	0.787046618346468
ENSG00000007047	protein_coding	MARK4	MAP/microtubule affinity-regulating kinase 4	57787	225995	5.38255313215765	5.16355966080136	5.55175508268793	5.57844049366003	5.54037629347424	5.62940850608608	-0.21899347135629	0.0266854109721031	0.089032212611837	-0.0337388172369907	0.693450282178868	0.865963783307074
ENSG00000007062	protein_coding	PROM1	prominin 1	8842	121302	6.05779669385081	6.04896889831671	3.00856146535265	3.43499096722652	5.74016395662863	5.69462702583021	-0.00882779553410096	0.426429501873873	-0.0455369307984217	0.103058756328021	0.291492409043291	0.558725846437255
ENSG00000007080	protein_coding	CCDC124	coiled-coil domain containing 124	115098	10975	5.85367358856284	5.73357549100265	6.13795409765828	6.20856860970205	6.03341441515925	6.22911067728914	-0.120098097560193	0.0706145120437727	0.195696262129895	0.0493549724880461	0.506806580841921	0.74719603567506
ENSG00000007168	protein_coding	PAFAH1B1	platelet-activating factor acetylhydrolase 1b, regulatory subunit 1 (45kDa)	5048	92405	7.25641743381439	7.37313376399034	7.30390634794335	7.48986776885187	7.34969255736033	7.47036860876572	0.116716330175955	0.185961420908519	0.120676051405388	0.141172119032559	0.0409116198266931	0.161120631473994
ENSG00000007202	protein_coding	KIAA0100	KIAA0100	9703	31014	7.55846245004366	7.61953769192474	7.74235373940843	7.88221142765392	7.71194784202844	7.81428183781899	0.061075241881082	0.139857688245494	0.10233399579055	0.101146283029514	0.148478212657487	0.374280793205432
ENSG00000007255	protein_coding	TRAPPC6A	trafficking protein particle complex 6A	79090	15309	2.87302838752686	2.85640010233595	3.22780948231631	3.11425460119451	2.73250959206041	3.11636731611411	-0.016628285190909	-0.113554881121793	0.383857724053704	0.0807016575856332	0.511565354713166	0.751257941470793
ENSG00000007341	protein_coding	ST7L	suppression of tumorigenicity 7 like	54879	97307	3.45666828773602	3.43773469961192	3.62327322642191	3.56991569258873	3.37789145968465	3.34629818679015	-0.0189335881241082	-0.0533575338331764	-0.031593272894499	-0.0348951782947266	0.722895557633887	0.881610419977748
ENSG00000007372	protein_coding	PAX6	paired box 6	5080	33169	6.32688750474682	6.18688607294665	6.22767587685241	5.92868398805111	5.84913279569396	5.77083692863096	-0.140001431800173	-0.298991888801294	-0.078295867062999	-0.17314278627007	0.012570623823425	0.0680737608166106
ENSG00000007376	protein_coding	RPUSD1	RNA pseudouridylate synthase domain containing 1	113000	3423	4.86000411264814	4.80905990845875	4.31471909064068	4.30299201264823	4.76017415926715	4.73955252362546	-0.0509442041893839	-0.0117270779924477	-0.0206216356416933	-0.0281812597415564	0.72562604626772	0.883042359622239
ENSG00000007384	protein_coding	RHBDF1	rhomboid 5 homolog 1 (Drosophila)	64285	18296	6.32351691078017	6.35482661391244	6.07649251481071	6.2030423895896	6.01569314229645	6.0657104563608	0.0313097031322664	0.126549874778885	0.0500173140643465	0.0692616026982101	0.283574903601807	0.549320247396314
ENSG00000007392	protein_coding	LUC7L	LUC7-like (S. cerevisiae)	55692	40494	5.63499513921785	5.49200146538121	5.71816836175437	5.52185745755887	5.70028931836785	5.60370789366099	-0.142993673836644	-0.196310904195495	-0.0965814247068595	-0.145510400559581	0.0492099751264816	0.182432723613508
ENSG00000007516	protein_coding	BAIAP3	BAI1-associated protein 3	8938	15837	1.07860450646887	1.23269024461732	0.935623081298095	1.27582371406678	0.471190804302315	1.31693518465134	0.154085738148447	0.340200632768686	0.845744380349026	0.431629369868301	0.00272248795096061	0.0206189764714057
ENSG00000007520	protein_coding	TSR3	TSR3, 20S rRNA accumulation, homolog (S. cerevisiae)	115939	2671	4.50280615678857	4.48468475028104	4.60581531377094	4.84468075843943	4.81857538432476	5.07852532488435	-0.0181214065075341	0.238865444668487	0.259949940559588	0.161681701324898	0.0753153424860486	0.241671774813092
ENSG00000007541	protein_coding	PIGQ	phosphatidylinositol glycan anchor biosynthesis, class Q	9091	17141	5.21014866849778	5.17337189654787	5.17800196323217	5.10608419994824	5.50072569327391	5.63364777929515	-0.0367767719499099	-0.0719177632839338	0.132922086021245	0.00875351045333462	0.915726595872255	0.966517304289313
ENSG00000007545	protein_coding	CRAMP1L	Crm, cramped-like (Drosophila)	57585	65583	3.89999672809881	3.73749848734232	3.4845600031883	3.48366301012358	3.62646318751567	3.46795727349409	-0.162498240756487	-0.000896993064723794	-0.158505914021581	-0.108276519120363	0.275943329502761	0.540033889921046
ENSG00000007866	protein_coding	TEAD3	TEA domain family member 3	7005	23479	6.27198957648789	6.17190429263387	5.2988469992015	5.35685020516749	6.44884209943223	6.83306263659958	-0.100085283854018	0.0580032059659903	0.38422053716735	0.115314096744084	0.186734129591062	0.430277145805081
ENSG00000007923	protein_coding	DNAJC11	DnaJ (Hsp40) homolog, subfamily C, member 11	55735	67756	5.64583135216348	5.6145184327304	5.66875047626017	5.83443078206694	5.66130885521616	5.80989384768205	-0.031312919433077	0.165680305806775	0.148584992465882	0.0944726876313154	0.17695593839009	0.416473295497342
ENSG00000007944	protein_coding	MYLIP	myosin regulatory light chain interacting protein	29116	19123	0.860276487450138	1.12479737269689	2.42524469193831	2.0231834788076	2.06828491003201	1.89498041682084	0.264520885246748	-0.402061213130708	-0.173304493211165	-0.143279481411202	0.29687586405368	0.564813966579434
ENSG00000008018	protein_coding	PSMB1	proteasome (prosome, macropain) subunit, beta type, 1	5689	18224	7.01589909153416	7.02709521565207	7.0422694280191	7.10199442363016	7.06362260514824	7.13041333262768	0.0111961241179177	0.059724995611055	0.0667907274794386	0.0459010476364289	0.492420001189498	0.736814969013364
ENSG00000008083	protein_coding	JARID2	jumonji, AT rich interactive domain 2	3720	275744	4.88079269534337	4.53355797504202	5.45675784575607	5.12957871377734	5.26439527524109	5.02328168868912	-0.34723472030135	-0.327179131978729	-0.241113586551966	-0.305315450387964	0.000222603161291458	0.00253574295661041
ENSG00000008086	protein_coding	CDKL5	cyclin-dependent kinase-like 5	6792	228046	2.95953427541694	2.97852230227198	3.33853208158569	3.47222248813015	3.08647199484126	3.1059436232183	0.0189880268550402	0.133690406544465	0.0194716283770449	0.0594928110891985	0.567822897961591	0.785221024064976
ENSG00000008130	protein_coding	NADK	NAD kinase	65220	29225	6.632661474728	6.71744091099491	6.31245852851091	6.40517163266806	6.24660702405416	6.36316386107482	0.0847794362669019	0.0927131041571556	0.11655683702065	0.0979188129117427	0.118526542587786	0.323963012299385
ENSG00000008256	protein_coding	CYTH3	cytohesin 3	9265	110868	5.83051013323325	6.28796351213481	5.75066332255946	6.11970512784014	5.92366668574354	6.32435175295532	0.457453378901553	0.369041805280681	0.400685067211776	0.409423474620862	2.50880147003895e-10	9.82336760040901e-09
ENSG00000008282	protein_coding	SYPL1	synaptophysin-like 1	6856	22073	6.60354426485561	6.85792186758355	6.72243502709431	6.84621728481268	6.58030322561078	6.63433762965001	0.254377602727944	0.12378225771837	0.054034404039232	0.144410848093686	0.0379157074134561	0.153002885840995
ENSG00000008283	protein_coding	CYB561	cytochrome b561	1534	14074	4.20361798637436	4.33536003791252	4.49231526442201	4.61740359229961	4.39868804376436	4.73730308853935	0.131742051538152	0.125088327877592	0.338615044774989	0.198783227220583	0.0194451615088063	0.0937549359191453
ENSG00000008294	protein_coding	SPAG9	sperm associated antigen 9	9043	158691	7.42276533288184	7.66612234390734	7.50460046179452	7.60722003172089	7.3030521179718	7.28278670135094	0.243357011025499	0.102619569926366	-0.0202654166208571	0.108908909604317	0.151645730992701	0.378629740727286
ENSG00000008300	protein_coding	CELSR3	cadherin, EGF LAG seven-pass G-type receptor 3	1951	26446	5.4151150887474	5.54645148235916	4.24766831301506	4.23150593707517	4.25570626915154	4.36139528510494	0.131336393611753	-0.0161623759398903	0.1056890159534	0.075502330464198	0.400222220451929	0.664201698947156
ENSG00000008311	protein_coding	AASS	aminoadipate-semialdehyde synthase	10157	68633	3.78052742850017	3.73749848734232	3.5609043020447	3.54173390165756	3.36052468163231	3.31043203832189	-0.0430289411578544	-0.019170400387138	-0.050092643310415	-0.0373564784797976	0.702963568351862	0.870045655141768
ENSG00000008324	protein_coding	SS18L2	synovial sarcoma translocation gene on chromosome 18-like 2	51188	13274	3.48711501076354	3.51337519267702	3.60071646469904	3.423156278671	3.2190250487193	3.16068611758006	0.0262601819134822	-0.177560186028036	-0.0583389311392373	-0.0703009491002529	0.495313040786528	0.738805928350901
